months_as_customer,age,policy_state,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_relationship,capital-gains,capital-loss,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,auto_make,auto_model,collision_type_missing,property_damage_missing,police_report_available_missing,authorities_contacted_missing,injury_share,property_share,target,days_since_bind,incident_month,incident_dow,incident_weekend,policy_bind_year,policy_bind_month,policy_bind_quarter,is_holiday,holiday_window_2d,hour_sin,hour_cos,hour_bin_4,vehicle_age,csl_per_person,csl_per_incident,street_type,vehicle_age_bucket,vehicle_tier,body_type,claim_amount_risk_band,claim_amount_risk_band_encoded,days_since_bind_bucket_final,customer_tenure_bucket,umbrella_limit_bin,policy_annual_premium_bin,days_since_bind_bin,is_high_risk_premium
271,40,IL,1000,1251.65,0,FEMALE,Associate,other-service,wife,71200,0,Parked Car,Missing,Minor Damage,Missing,NY,1,NO,0,0,NO,3080,Audi,A3,1,0,0,1,0.1818181818181818,0.0909090909090909,0,7014,2,3,0,1995,12,4,0,0,1.0,6.123233995736766e-17,Morning (6-11),3,100,300,Ave,new,premium,sedan,low,0,20y,5y+,"(-0.001, 2000000.0]","(1197.974, 1257.2]","(6660.4, 7554.4]",0
332,47,IL,2000,1083.01,0,MALE,MD,craft-repair,other-relative,91900,0,Multi-vehicle Collision,Front Collision,Major Damage,Police,WV,4,YES,2,0,Missing,71760,Jeep,Grand Cherokee,0,0,1,0,0.1538461538461538,0.1538461538461538,1,8492,1,5,1,1991,11,4,0,1,-0.5000000000000004,0.8660254037844384,Evening (18-23),5,100,300,Ridge,mid,mid,other,high,2,20y+,5y+,"(-0.001, 2000000.0]","(1050.656, 1124.663]","(8444.2, 9172.0]",0
107,26,OH,500,974.59,0,FEMALE,JD,armed-forces,wife,62800,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,NY,3,Missing,1,0,NO,59700,Nissan,Ultima,0,1,0,0,0.2,0.2,0,244,1,6,1,2014,5,2,0,1,-0.5000000000000001,-0.8660254037844386,Afternoon (12-17),13,100,300,Drive,old,mid,sedan,high,2,1y,5y+,"(-0.001, 2000000.0]","(953.9, 1050.656]","(-0.001, 908.2]",0
217,39,IL,2000,1399.85,0,FEMALE,Masters,other-service,other-relative,49900,-19800,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,NY,3,NO,0,2,Missing,64920,Ford,Fusion,0,0,1,0,0.1666666666666666,0.1666666666666666,0,8336,1,5,1,1992,3,1,0,0,-0.8660254037844384,-0.5000000000000004,Afternoon (12-17),18,500,1000,Hwy,old,mid,other,high,2,20y+,5y+,"(-0.001, 2000000.0]","(1385.327, 1454.674]","(7554.4, 8444.2]",1
243,43,IN,500,1307.74,0,FEMALE,Associate,machine-op-inspct,own-child,0,-75700,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,SC,3,Missing,0,1,NO,37530,Jeep,Wrangler,0,1,0,0,0.1111111111111111,0.1111111111111111,0,3281,1,2,0,2006,2,1,0,0,0.4999999999999999,-0.8660254037844387,Morning (6-11),7,500,1000,Hwy,mid,mid,other,medium,1,9y,5y+,"(-0.001, 2000000.0]","(1257.2, 1322.372]","(2909.4, 3830.6]",1
296,42,IN,2000,1219.27,0,MALE,Associate,tech-support,husband,53100,-63400,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,WV,3,YES,1,2,NO,64080,Saab,93,0,0,0,0,0.1111111111111111,0.1111111111111111,0,4355,2,0,0,2003,3,1,1,1,0.7071067811865476,-0.7071067811865475,Morning (6-11),3,250,500,Hwy,new,low,other,high,2,12y,5y+,"(-0.001, 2000000.0]","(1197.974, 1257.2]","(3830.6, 4682.0]",0
264,41,OH,500,1411.3,0,MALE,PhD,prof-specialty,unmarried,55600,0,Single Vehicle Collision,Rear Collision,Minor Damage,Other,PA,1,NO,1,0,Missing,60390,BMW,M5,0,0,1,0,0.1818181818181818,0.0909090909090909,1,4498,2,6,1,2002,10,4,0,0,0.8660254037844386,0.5000000000000001,Night (0-5),11,100,300,Lane,old,premium,other,high,2,15y,5y+,"(-0.001, 2000000.0]","(1385.327, 1454.674]","(3830.6, 4682.0]",0
108,33,IL,2000,694.45,0,FEMALE,JD,armed-forces,not-in-family,0,0,Multi-vehicle Collision,Side Collision,Major Damage,Police,WV,3,Missing,0,1,YES,64350,Nissan,Pathfinder,0,1,0,0,0.0909090909090909,0.1818181818181818,1,9124,1,1,0,1990,1,1,0,1,1.0,6.123233995736766e-17,Morning (6-11),4,100,300,Drive,mid,mid,suv,high,2,20y+,5y+,"(-0.001, 2000000.0]","(433.329, 953.9]","(8444.2, 9172.0]",0
32,38,IL,500,1006.77,6000000,FEMALE,College,other-service,own-child,0,0,Multi-vehicle Collision,Side Collision,Minor Damage,Police,SC,3,YES,2,1,YES,70900,BMW,X6,0,0,0,0,0.2,0.1,0,1793,2,4,0,2010,3,1,0,0,-0.7071067811865475,-0.7071067811865477,Afternoon (12-17),18,100,300,Hwy,old,premium,other,high,2,5y,2–3y,"(2000000.0, 6000000.0]","(953.9, 1050.656]","(908.2, 1984.8]",0
259,39,OH,1000,1422.36,0,FEMALE,JD,craft-repair,unmarried,0,-83900,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,PA,3,NO,1,3,Missing,46560,Nissan,Ultima,0,0,1,0,0.1666666666666666,0.1666666666666666,0,7067,1,5,1,1995,9,3,0,0,1.2246467991473532e-16,-1.0,Afternoon (12-17),3,250,500,Hwy,new,mid,sedan,medium,1,20y,5y+,"(-0.001, 2000000.0]","(1385.327, 1454.674]","(6660.4, 7554.4]",0
186,33,IN,1000,1348.32,0,FEMALE,Associate,craft-repair,wife,37600,-37600,Vehicle Theft,Missing,Trivial Damage,Police,NY,1,NO,2,1,Missing,4730,Chevrolet,Malibu,1,0,1,0,0.1818181818181818,0.1818181818181818,1,1782,1,2,0,2010,2,1,0,0,0.7071067811865475,0.7071067811865476,Night (0-5),2,100,300,Hwy,new,mid,sedan,low,0,5y,5y+,"(-0.001, 2000000.0]","(1322.372, 1385.327]","(908.2, 1984.8]",1
201,40,OH,2000,1315.56,0,FEMALE,PhD,transport-moving,not-in-family,0,0,Vehicle Theft,Missing,Minor Damage,Police,SC,1,YES,0,0,YES,6820,Jeep,Grand Cherokee,1,0,0,0,0.1818181818181818,0.1818181818181818,0,8453,2,2,0,1991,12,4,0,1,-0.5000000000000001,-0.8660254037844386,Afternoon (12-17),12,250,500,Lane,old,mid,other,low,0,20y+,5y+,"(-0.001, 2000000.0]","(1257.2, 1322.372]","(8444.2, 9172.0]",1
436,58,OH,2000,1407.01,5000000,MALE,PhD,tech-support,other-relative,47400,-27600,Single Vehicle Collision,Rear Collision,Major Damage,Police,WV,1,Missing,0,2,Missing,59900,BMW,X5,0,1,1,0,0.2,0.1,1,4638,1,5,1,2002,4,2,0,0,0.4999999999999999,-0.8660254037844387,Morning (6-11),18,250,500,Drive,old,premium,suv,high,2,15y,5y+,"(2000000.0, 6000000.0]","(1385.327, 1454.674]","(3830.6, 4682.0]",0
189,36,OH,2000,1388.58,0,FEMALE,MD,priv-house-serv,own-child,0,-49400,Multi-vehicle Collision,Side Collision,Major Damage,Police,WV,3,Missing,1,3,YES,79560,Ford,Escape,0,1,0,0,0.1666666666666666,0.1666666666666666,0,2848,2,4,0,2007,4,2,0,1,-0.9659258262890684,-0.2588190451025206,Afternoon (12-17),6,250,500,Drive,mid,mid,other,high,2,8y,5y+,"(-0.001, 2000000.0]","(1385.327, 1454.674]","(1984.8, 2909.4]",1
105,33,IL,500,1310.76,0,FEMALE,High School,adm-clerical,not-in-family,0,-40900,Single Vehicle Collision,Front Collision,Total Loss,Other,VA,1,YES,0,1,Missing,70290,Accura,MDX,0,0,1,0,0.1818181818181818,0.0909090909090909,0,6798,2,1,0,1996,7,3,0,1,0.8660254037844387,-0.4999999999999998,Morning (6-11),7,500,1000,Hwy,mid,mid,other,high,2,20y,5y+,"(-0.001, 2000000.0]","(1257.2, 1322.372]","(6660.4, 7554.4]",1
163,31,IN,1000,1004.63,6000000,MALE,JD,priv-house-serv,not-in-family,26900,0,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,SC,3,YES,2,0,NO,63910,Suburu,Forrestor,0,0,0,0,0.0909090909090909,0.1818181818181818,0,4664,1,2,0,2002,4,2,0,0,-0.5000000000000001,-0.8660254037844386,Afternoon (12-17),16,100,300,Hwy,old,mid,other,high,2,15y,5y+,"(2000000.0, 6000000.0]","(953.9, 1050.656]","(3830.6, 4682.0]",0
219,40,OH,500,1134.91,0,FEMALE,Associate,transport-moving,not-in-family,68700,0,Vehicle Theft,Missing,Trivial Damage,Missing,SC,1,Missing,1,0,NO,6400,Toyota,Camry,1,1,0,1,0.1,0.1,0,3014,1,3,0,2006,10,4,0,0,1.0,6.123233995736766e-17,Morning (6-11),18,100,300,Drive,old,mid,sedan,low,0,9y,5y+,"(-0.001, 2000000.0]","(1124.663, 1197.974]","(2909.4, 3830.6]",0
88,25,IN,1000,1194.0,0,FEMALE,JD,handlers-cleaners,husband,0,0,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,SC,1,YES,1,2,YES,66780,Ford,Escape,0,0,0,0,0.1111111111111111,0.1111111111111111,1,2668,2,4,0,2007,10,4,0,1,1.0,6.123233995736766e-17,Morning (6-11),2,250,500,Hwy,new,mid,other,high,2,8y,5y+,"(-0.001, 2000000.0]","(1124.663, 1197.974]","(1984.8, 2909.4]",0
40,39,IN,1000,1248.25,4000000,FEMALE,College,sales,own-child,0,-33300,Parked Car,Missing,Minor Damage,Police,VA,1,NO,0,2,Missing,8760,BMW,3 Series,1,0,1,0,0.1666666666666666,0.1666666666666666,0,5058,2,6,1,2001,3,1,1,1,0.8660254037844387,-0.4999999999999998,Morning (6-11),2,500,1000,Drive,new,premium,other,low,0,15y,3–5y,"(2000000.0, 6000000.0]","(1197.974, 1257.2]","(4682.0, 5658.2]",0
284,42,OH,500,1338.54,1000000,MALE,Associate,machine-op-inspct,wife,0,0,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,NC,1,YES,0,1,Missing,94160,Chevrolet,Malibu,0,0,1,0,0.0909090909090909,0.1818181818181818,0,7210,1,3,0,1995,5,2,0,0,-0.2588190451025203,-0.9659258262890684,Afternoon (12-17),19,100,300,Drive,old,mid,sedan,high,2,20y,5y+,"(-0.001, 2000000.0]","(1322.372, 1385.327]","(6660.4, 7554.4]",1
59,40,IL,2000,782.23,0,MALE,College,protective-serv,other-relative,64200,-32300,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,OH,3,Missing,0,2,NO,51570,BMW,X5,0,1,0,0,0.1111111111111111,0.2222222222222222,0,1227,2,4,0,2011,9,3,0,0,0.0,1.0,Night (0-5),5,250,500,Ave,mid,premium,suv,medium,1,4y,3–5y,"(-0.001, 2000000.0]","(433.329, 953.9]","(908.2, 1984.8]",0
39,31,IL,2000,1366.9,0,FEMALE,High School,handlers-cleaners,husband,0,-15700,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,NC,3,Missing,1,0,NO,52700,BMW,X6,0,1,0,0,0.2,0.2,1,4383,1,2,0,2003,1,1,0,0,-0.5000000000000001,-0.8660254037844386,Afternoon (12-17),1,250,500,St,new,premium,other,medium,1,15y,3–5y,"(-0.001, 2000000.0]","(1322.372, 1385.327]","(3830.6, 4682.0]",1
147,34,IL,1000,1275.81,0,MALE,High School,sales,wife,0,-48300,Single Vehicle Collision,Side Collision,Minor Damage,Fire,NY,1,YES,2,2,Missing,101010,Mercedes,ML350,0,0,1,0,0.1538461538461538,0.1538461538461538,0,1450,1,2,0,2011,2,1,0,1,-0.2588190451025203,-0.9659258262890684,Afternoon (12-17),17,500,1000,Hwy,old,premium,other,high,2,4y,5y+,"(-0.001, 2000000.0]","(1257.2, 1322.372]","(908.2, 1984.8]",0
156,37,IN,500,1090.65,0,MALE,High School,exec-managerial,unmarried,0,-51800,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NC,4,Missing,1,2,YES,53400,Honda,Civic,0,1,0,0,0.1,0.1,1,8011,1,4,0,1993,2,1,0,0,-0.8660254037844384,-0.5000000000000004,Afternoon (12-17),5,250,500,Lane,mid,mid,other,medium,1,20y+,5y+,"(-0.001, 2000000.0]","(1050.656, 1124.663]","(7554.4, 8444.2]",0
123,31,IN,500,1326.0,0,FEMALE,Associate,prof-specialty,wife,0,-54600,Single Vehicle Collision,Side Collision,Total Loss,Fire,SC,1,Missing,1,2,NO,72120,Mercedes,ML350,0,1,0,0,0.1666666666666666,0.1666666666666666,0,3483,2,1,0,2005,8,3,0,1,-0.2588190451025203,-0.9659258262890684,Afternoon (12-17),6,250,500,Drive,mid,premium,other,high,2,10y,5y+,"(-0.001, 2000000.0]","(1322.372, 1385.327]","(2909.4, 3830.6]",1
231,43,IL,2000,972.47,0,MALE,College,protective-serv,wife,0,-58100,Multi-vehicle Collision,Front Collision,Minor Damage,Police,PA,3,YES,2,2,YES,77100,Audi,A3,0,0,0,0,0.1,0.2,0,3151,2,6,1,2006,6,2,1,1,-0.7071067811865475,-0.7071067811865477,Afternoon (12-17),5,250,500,Drive,mid,premium,sedan,high,2,9y,5y+,"(-0.001, 2000000.0]","(953.9, 1050.656]","(2909.4, 3830.6]",0
247,39,IL,500,806.31,0,FEMALE,College,handlers-cleaners,wife,0,0,Parked Car,Missing,Trivial Damage,Police,SC,1,Missing,2,3,Missing,3300,Dodge,RAM,1,1,1,0,0.1818181818181818,0.0,0,7750,2,2,0,1993,12,4,0,0,0.7071067811865475,0.7071067811865476,Night (0-5),12,100,300,Ridge,old,mid,pickup,low,0,20y+,5y+,"(-0.001, 2000000.0]","(433.329, 953.9]","(7554.4, 8444.2]",0
194,35,IL,500,1416.24,0,FEMALE,MD,adm-clerical,not-in-family,0,0,Parked Car,Missing,Minor Damage,Missing,WV,1,YES,1,0,Missing,5940,Nissan,Pathfinder,1,0,1,1,0.1818181818181818,0.0909090909090909,0,1079,2,3,0,2012,3,1,0,0,0.9659258262890684,-0.2588190451025208,Morning (6-11),12,500,1000,Hwy,old,mid,suv,low,0,3y,5y+,"(-0.001, 2000000.0]","(1385.327, 1454.674]","(908.2, 1984.8]",0
119,27,IN,2000,1097.64,0,MALE,High School,transport-moving,other-relative,27100,0,Multi-vehicle Collision,Rear Collision,Major Damage,Other,PA,2,NO,1,0,Missing,63720,Accura,TL,0,0,1,0,0.1111111111111111,0.3333333333333333,0,6394,2,4,0,1997,8,3,0,0,-0.8660254037844384,-0.5000000000000004,Afternoon (12-17),9,250,500,St,old,mid,other,high,2,20y,5y+,"(-0.001, 2000000.0]","(1050.656, 1124.663]","(5658.2, 6660.4]",0
259,43,IL,500,947.75,0,FEMALE,Masters,farming-fishing,not-in-family,0,-39300,Vehicle Theft,Missing,Trivial Damage,Police,SC,1,NO,1,3,NO,7680,Audi,A5,1,0,0,0,0.1666666666666666,0.0833333333333333,0,2039,2,1,0,2009,7,3,0,1,-0.7071067811865475,-0.7071067811865477,Afternoon (12-17),7,100,300,Ave,mid,premium,sedan,low,0,6y,5y+,"(-0.001, 2000000.0]","(433.329, 953.9]","(1984.8, 2909.4]",0
107,31,IL,2000,1018.73,5000000,MALE,Associate,handlers-cleaners,own-child,20000,-82700,Multi-vehicle Collision,Side Collision,Total Loss,Police,NY,3,YES,1,2,Missing,93730,Honda,CRV,0,0,1,0,0.1538461538461538,0.2307692307692307,0,7368,1,1,0,1994,11,4,0,0,-0.7071067811865477,0.7071067811865474,Evening (18-23),14,100,300,St,old,mid,suv,high,2,20y+,5y+,"(2000000.0, 6000000.0]","(953.9, 1050.656]","(6660.4, 7554.4]",0
48,44,IL,2000,1400.74,0,MALE,College,sales,other-relative,34000,-55600,Multi-vehicle Collision,Rear Collision,Major Damage,Police,NC,3,YES,0,2,Missing,87300,Jeep,Wrangler,0,0,1,0,0.2,0.2,0,6561,1,2,0,1997,2,1,0,1,-0.2588190451025207,0.9659258262890684,Evening (18-23),2,100,300,Hwy,new,mid,other,high,2,20y,3–5y,"(-0.001, 2000000.0]","(1385.327, 1454.674]","(5658.2, 6660.4]",0
267,40,IL,500,1155.53,5000000,MALE,JD,transport-moving,wife,0,-35200,Parked Car,Missing,Trivial Damage,Police,NY,1,Missing,0,2,NO,5670,Ford,F150,1,1,0,0,0.2222222222222222,0.1111111111111111,0,1933,1,5,1,2009,10,4,0,0,0.9659258262890684,0.2588190451025207,Night (0-5),18,250,500,Lane,old,mid,pickup,low,0,6y,5y+,"(2000000.0, 6000000.0]","(1124.663, 1197.974]","(908.2, 1984.8]",0
286,47,IN,500,1386.93,0,MALE,High School,priv-house-serv,husband,54100,-77600,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NY,3,YES,0,0,NO,65800,Accura,TL,0,0,0,0,0.2,0.1,0,4441,1,5,1,2002,11,4,0,1,-0.7071067811865475,-0.7071067811865477,Afternoon (12-17),14,250,500,Ave,old,mid,other,high,2,15y,5y+,"(-0.001, 2000000.0]","(1385.327, 1454.674]","(3830.6, 4682.0]",1
175,34,OH,500,915.29,0,FEMALE,JD,handlers-cleaners,wife,82400,-57100,Single Vehicle Collision,Front Collision,Major Damage,Other,NY,1,Missing,2,1,YES,36720,Honda,Accord,0,1,0,0,0.1111111111111111,0.1111111111111111,1,7210,2,0,0,1995,5,2,0,0,-0.5000000000000001,-0.8660254037844386,Afternoon (12-17),6,100,300,Lane,mid,mid,other,medium,1,20y,5y+,"(-0.001, 2000000.0]","(433.329, 953.9]","(6660.4, 7554.4]",0
111,29,IL,500,1239.55,2000000,FEMALE,PhD,farming-fishing,own-child,0,0,Single Vehicle Collision,Side Collision,Major Damage,Fire,SC,1,Missing,1,1,YES,52800,Mercedes,ML350,0,1,0,0,0.0909090909090909,0.1818181818181818,1,1448,1,4,0,2011,1,1,0,0,0.2588190451025207,0.9659258262890684,Night (0-5),19,250,500,St,old,premium,other,medium,1,4y,5y+,"(-0.001, 2000000.0]","(1197.974, 1257.2]","(908.2, 1984.8]",0
151,37,IN,500,1366.42,0,FEMALE,Associate,protective-serv,unmarried,44000,0,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,SC,3,NO,1,2,YES,59100,Nissan,Maxima,0,0,0,0,0.1,0.1,1,850,2,6,1,2012,10,4,0,1,-0.5000000000000001,-0.8660254037844386,Afternoon (12-17),17,250,500,St,old,mid,other,high,2,3y,5y+,"(-0.001, 2000000.0]","(1322.372, 1385.327]","(-0.001, 908.2]",1
156,37,OH,1000,1086.48,6000000,MALE,Associate,machine-op-inspct,unmarried,0,-53800,Multi-vehicle Collision,Rear Collision,Total Loss,Other,NY,3,Missing,1,1,YES,77440,Suburu,Legacy,0,1,0,0,0.1818181818181818,0.0909090909090909,0,8496,1,4,0,1991,10,4,0,0,-0.9659258262890684,-0.2588190451025206,Afternoon (12-17),16,500,1000,Ave,old,mid,other,high,2,20y+,5y+,"(2000000.0, 6000000.0]","(1050.656, 1124.663]","(8444.2, 9172.0]",0
165,36,IL,2000,1247.87,0,MALE,Masters,armed-forces,husband,0,-39700,Multi-vehicle Collision,Side Collision,Total Loss,Fire,NY,3,NO,2,2,NO,45700,BMW,3 Series,0,0,0,0,0.1,0.1,0,1566,1,2,0,2010,10,4,0,0,-0.8660254037844386,0.5000000000000001,Evening (18-23),7,250,500,Lane,mid,premium,other,medium,1,5y,5y+,"(-0.001, 2000000.0]","(1197.974, 1257.2]","(908.2, 1984.8]",0
253,41,OH,2000,1312.75,0,FEMALE,PhD,sales,other-relative,81300,0,Multi-vehicle Collision,Rear Collision,Major Damage,Other,SC,3,NO,2,2,YES,80740,Toyota,Camry,0,0,0,0,0.0909090909090909,0.1818181818181818,1,631,1,3,0,2013,4,2,1,1,0.4999999999999999,-0.8660254037844387,Morning (6-11),1,100,300,Ridge,new,mid,sedan,high,2,2y,5y+,"(-0.001, 2000000.0]","(1257.2, 1322.372]","(-0.001, 908.2]",1
10,26,IN,2000,765.64,0,MALE,MD,sales,not-in-family,0,-22200,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,SC,3,Missing,0,3,Missing,31350,Honda,Accord,0,1,1,0,0.0909090909090909,0.1818181818181818,1,2441,2,0,0,2008,6,2,1,1,0.7071067811865475,0.7071067811865476,Night (0-5),14,100,300,Lane,old,mid,other,low,0,7y,6–12mo,"(-0.001, 2000000.0]","(433.329, 953.9]","(1984.8, 2909.4]",0
158,33,OH,2000,1327.41,0,FEMALE,Associate,handlers-cleaners,other-relative,0,-38600,Single Vehicle Collision,Side Collision,Total Loss,Other,SC,1,Missing,0,0,Missing,35000,Suburu,Legacy,0,1,1,0,0.1,0.2,0,396,1,6,1,2013,12,4,0,0,0.0,1.0,Night (0-5),3,100,300,Ridge,new,mid,other,medium,1,2y,5y+,"(-0.001, 2000000.0]","(1322.372, 1385.327]","(-0.001, 908.2]",1
436,59,OH,1000,1338.55,0,MALE,PhD,protective-serv,own-child,39000,0,Multi-vehicle Collision,Side Collision,Total Loss,Police,WV,3,Missing,2,2,NO,68000,Toyota,Corolla,0,1,0,0,0.2,0.1,0,1605,1,0,0,2010,8,3,0,0,0.4999999999999999,-0.8660254037844387,Morning (6-11),1,500,1000,Hwy,new,mid,sedan,high,2,5y,5y+,"(-0.001, 2000000.0]","(1322.372, 1385.327]","(908.2, 1984.8]",1
91,30,IL,2000,1316.63,8000000,FEMALE,Masters,machine-op-inspct,unmarried,43900,0,Multi-vehicle Collision,Side Collision,Minor Damage,Other,SC,3,YES,2,0,Missing,84500,BMW,X6,0,0,1,0,0.1538461538461538,0.1538461538461538,0,1665,1,3,0,2010,6,2,0,0,-0.2588190451025203,-0.9659258262890684,Afternoon (12-17),6,250,500,Drive,mid,premium,other,high,2,5y,5y+,"(6000000.0, 10000000.0]","(1257.2, 1322.372]","(908.2, 1984.8]",1
256,42,IL,1000,1286.44,0,FEMALE,MD,transport-moving,wife,0,-39500,Single Vehicle Collision,Rear Collision,Minor Damage,Police,WV,1,NO,2,1,Missing,75500,Nissan,Ultima,0,0,1,0,0.1,0.2,0,8322,1,3,0,1992,4,2,0,0,-0.5000000000000001,-0.8660254037844386,Afternoon (12-17),17,500,1000,Ridge,old,mid,sedan,high,2,20y+,5y+,"(-0.001, 2000000.0]","(1257.2, 1322.372]","(7554.4, 8444.2]",0
274,46,OH,1000,1372.18,0,MALE,High School,exec-managerial,not-in-family,0,0,Multi-vehicle Collision,Side Collision,Total Loss,Other,WV,3,NO,1,3,Missing,90600,BMW,X5,0,0,1,0,0.1666666666666666,0.1666666666666666,0,6553,1,1,0,1997,2,1,0,0,-0.5000000000000004,0.8660254037844384,Evening (18-23),6,500,1000,Ave,mid,premium,suv,high,2,20y,5y+,"(-0.001, 2000000.0]","(1322.372, 1385.327]","(5658.2, 6660.4]",1
275,45,IN,2000,1447.77,0,FEMALE,Associate,adm-clerical,wife,39400,-63900,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,VA,3,YES,1,1,Missing,64320,Accura,MDX,0,0,1,0,0.0833333333333333,0.1666666666666666,0,8444,1,6,1,1991,12,4,0,1,0.8660254037844387,-0.4999999999999998,Morning (6-11),17,500,1000,Ave,old,mid,other,high,2,20y+,5y+,"(-0.001, 2000000.0]","(1385.327, 1454.674]","(7554.4, 8444.2]",0
1,33,IL,500,903.32,0,FEMALE,High School,transport-moving,not-in-family,0,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NY,3,Missing,1,0,Missing,31700,Toyota,Highlander,0,1,1,0,0.2,0.1,0,7062,1,0,0,1995,9,3,1,1,0.2588190451025207,0.9659258262890684,Night (0-5),9,250,500,Hwy,old,mid,suv,low,0,20y,0–6mo,"(-0.001, 2000000.0]","(433.329, 953.9]","(6660.4, 7554.4]",0
85,30,IN,1000,1454.42,0,MALE,Associate,protective-serv,other-relative,51600,-73900,Single Vehicle Collision,Side Collision,Major Damage,Other,NY,1,YES,0,1,YES,74280,Suburu,Forrestor,0,0,0,0,0.1666666666666666,0.1666666666666666,1,7764,1,5,1,1993,10,4,0,1,-0.9659258262890684,0.2588190451025203,Evening (18-23),9,500,1000,Ridge,old,mid,other,high,2,20y+,5y+,"(-0.001, 2000000.0]","(1385.327, 1454.674]","(7554.4, 8444.2]",0
233,37,IL,2000,1603.42,0,FEMALE,High School,sales,wife,61600,-30200,Single Vehicle Collision,Front Collision,Total Loss,Fire,NY,1,YES,0,2,YES,80520,Toyota,Corolla,0,0,0,0,0.1666666666666666,0.0833333333333333,0,8496,2,4,0,1991,11,4,0,0,-0.9659258262890684,-0.2588190451025206,Afternoon (12-17),10,100,300,Lane,old,mid,sedan,high,2,20y+,5y+,"(-0.001, 2000000.0]","(1564.724, 2047.59]","(8444.2, 9172.0]",0
142,30,IN,2000,1616.58,0,MALE,JD,adm-clerical,husband,58500,-46800,Multi-vehicle Collision,Rear Collision,Major Damage,Other,SC,3,YES,0,3,YES,63600,Dodge,RAM,0,0,0,0,0.1,0.2,0,4593,2,2,0,2002,7,3,0,0,-0.2588190451025203,-0.9659258262890684,Afternoon (12-17),5,250,500,Lane,mid,mid,pickup,high,2,15y,5y+,"(-0.001, 2000000.0]","(1564.724, 2047.59]","(3830.6, 4682.0]",0
266,44,IL,500,1611.83,0,MALE,High School,handlers-cleaners,husband,0,0,Single Vehicle Collision,Front Collision,Total Loss,Police,WV,1,Missing,1,2,YES,32800,BMW,3 Series,0,1,0,0,0.1,0.1,0,5505,1,4,0,1999,12,4,0,1,0.8660254037844386,0.5000000000000001,Night (0-5),3,250,500,Ave,new,premium,other,low,0,20y,5y+,"(-0.001, 2000000.0]","(1564.724, 2047.59]","(4682.0, 5658.2]",0
350,50,OH,500,889.13,0,FEMALE,Masters,priv-house-serv,other-relative,0,0,Multi-vehicle Collision,Rear Collision,Total Loss,Police,PA,3,NO,0,2,NO,44190,Audi,A3,0,0,0,0,0.2222222222222222,0.1111111111111111,0,3527,2,3,0,2005,7,3,0,0,-0.5000000000000001,-0.8660254037844386,Afternoon (12-17),0,500,1000,Ave,new,premium,sedan,medium,1,10y,5y+,"(-0.001, 2000000.0]","(433.329, 953.9]","(2909.4, 3830.6]",0
97,26,IL,1000,1252.08,0,MALE,College,exec-managerial,not-in-family,0,0,Multi-vehicle Collision,Rear Collision,Major Damage,Other,VA,2,YES,2,2,NO,50400,Honda,CRV,0,0,0,0,0.2,0.1,1,8497,2,6,1,1991,11,4,0,0,0.8660254037844386,0.5000000000000001,Night (0-5),15,250,500,Lane,old,mid,suv,medium,1,20y+,5y+,"(-0.001, 2000000.0]","(1197.974, 1257.2]","(8444.2, 9172.0]",0
399,55,IL,2000,995.56,0,MALE,JD,tech-support,not-in-family,0,-65400,Multi-vehicle Collision,Side Collision,Total Loss,Police,NY,3,YES,1,1,YES,88400,Nissan,Pathfinder,0,0,0,0,0.2,0.1,0,7969,2,5,1,1993,4,2,0,0,-0.2588190451025207,0.9659258262890684,Evening (18-23),5,500,1000,Ridge,mid,mid,suv,high,2,20y+,5y+,"(-0.001, 2000000.0]","(953.9, 1050.656]","(7554.4, 8444.2]",0
305,49,IL,2000,1347.92,0,FEMALE,High School,farming-fishing,own-child,0,-42100,Multi-vehicle Collision,Front Collision,Total Loss,Fire,NY,3,YES,0,2,Missing,66550,Volkswagen,Jetta,0,0,1,0,0.1818181818181818,0.0909090909090909,0,2004,2,1,0,2009,8,3,0,1,-0.7071067811865477,0.7071067811865474,Evening (18-23),12,100,300,Drive,old,mid,other,high,2,6y,5y+,"(-0.001, 2000000.0]","(1322.372, 1385.327]","(1984.8, 2909.4]",1
