months_as_customer,age,policy_state,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,auto_make,auto_model,collision_type_missing,property_damage_missing,police_report_available_missing,authorities_contacted_missing,injury_share,property_share,target,days_since_bind,incident_month,incident_dow,incident_weekend,policy_bind_year,policy_bind_month,policy_bind_quarter,is_holiday,holiday_window_2d,hour_sin,hour_cos,hour_bin_4,vehicle_age,csl_per_person,csl_per_incident,street_type,vehicle_age_bucket,vehicle_tier,body_type
177,38,IL,2000,1540.19,0,FEMALE,College,adm-clerical,skydiving,other-relative,0,-74500,Single Vehicle Collision,Front Collision,Major Damage,Other,VA,1,YES,2,0,NO,73700,Chevrolet,Silverado,0,0,0,0,0.1,0.1,1,1123,2,6,1,2012,1,1,1,1,-0.8660254037844386,0.5000000000000001,Evening (18-23),14,100,300,St,old,mid,pickup
190,40,OH,2000,965.21,0,FEMALE,JD,exec-managerial,camping,other-relative,36900,-53700,Parked Car,Missing,Trivial Damage,Missing,SC,1,Missing,2,1,YES,6300,Nissan,Ultima,1,1,0,1,0.1,0.1,0,2928,2,0,0,2007,1,1,0,1,0.49999999999999994,-0.8660254037844387,Morning (6-11),14,500,1000,St,old,mid,sedan
174,36,IL,2000,1278.75,0,FEMALE,College,tech-support,paintball,own-child,53200,-53800,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,NY,3,Missing,2,2,NO,65400,Dodge,RAM,0,1,0,0,0.16666666666666666,0.16666666666666666,0,3402,2,4,0,2005,10,4,0,0,-0.7071067811865477,0.7071067811865474,Evening (18-23),3,100,300,Hwy,new,mid,pickup
95,28,OH,1000,773.99,0,MALE,Associate,armed-forces,board-games,other-relative,0,-70300,Vehicle Theft,Missing,Trivial Damage,Missing,PA,1,YES,1,2,NO,3200,Mercedes,E400,1,0,0,1,0.2,0.1,0,8825,1,3,0,1990,11,4,1,1,0.7071067811865475,0.7071067811865476,Night (0-5),1,250,500,Ridge,new,premium,other
371,51,IN,1000,1532.47,0,FEMALE,Associate,tech-support,golf,other-relative,60300,-24700,Single Vehicle Collision,Rear Collision,Major Damage,Fire,NY,1,YES,0,3,YES,75400,Dodge,RAM,0,0,0,0,0.1,0.2,1,3383,1,0,0,2005,10,4,1,1,0.9659258262890683,-0.25881904510252085,Morning (6-11),3,500,1000,Ridge,new,mid,pickup
2,28,IL,1000,1340.56,0,FEMALE,JD,machine-op-inspct,golf,not-in-family,0,0,Single Vehicle Collision,Side Collision,Minor Damage,Fire,NY,1,YES,0,2,YES,58140,Saab,92x,0,0,0,0,0.1111111111111111,0.1111111111111111,0,5719,1,5,1,1999,5,2,0,1,-0.9659258262890684,0.2588190451025203,Evening (18-23),7,250,500,Ave,mid,low,other
269,44,OH,500,1297.75,4000000,FEMALE,JD,other-service,chess,own-child,0,-41400,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,SC,3,Missing,0,1,Missing,98670,Chevrolet,Tahoe,0,1,1,0,0.15384615384615385,0.15384615384615385,1,4425,2,6,1,2002,12,4,1,1,-0.7071067811865475,-0.7071067811865477,Afternoon (12-17),5,100,300,St,mid,mid,suv
101,27,IL,1000,433.33,0,MALE,Masters,machine-op-inspct,golf,other-relative,25900,0,Parked Car,Missing,Minor Damage,Missing,SC,1,Missing,0,3,NO,5900,Mercedes,E400,1,1,0,1,0.2,0.1,0,2883,1,4,0,2007,2,1,0,1,0.9659258262890683,-0.25881904510252085,Morning (6-11),6,250,500,Ridge,mid,premium,other
94,30,IN,2000,1025.54,0,FEMALE,High School,armed-forces,paintball,other-relative,0,-52600,Single Vehicle Collision,Rear Collision,Major Damage,Fire,NC,1,Missing,1,3,YES,64100,Chevrolet,Malibu,0,1,0,0,0.1,0.1,0,4739,2,4,0,2002,3,1,0,0,-0.9659258262890684,0.2588190451025203,Evening (18-23),14,250,500,Ave,old,mid,sedan
117,28,OH,500,1264.77,0,FEMALE,Associate,transport-moving,yachting,unmarried,47500,-32500,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,SC,2,YES,0,1,Missing,55440,Suburu,Forrestor,0,0,1,0,0.09090909090909091,0.18181818181818182,1,4308,2,3,0,2003,4,2,0,0,-0.25881904510252035,-0.9659258262890684,Afternoon (12-17),6,250,500,Drive,mid,mid,other
111,27,OH,500,1459.97,5000000,MALE,MD,sales,yachting,other-relative,0,0,Multi-vehicle Collision,Side Collision,Major Damage,Police,SC,3,NO,1,2,NO,80850,Ford,F150,0,0,0,0,0.09090909090909091,0.18181818181818182,1,4541,2,4,0,2002,9,3,0,0,0.49999999999999994,0.8660254037844387,Night (0-5),4,250,500,Ridge,mid,mid,pickup
242,40,OH,500,1238.65,0,FEMALE,High School,transport-moving,bungie-jumping,husband,0,-44600,Vehicle Theft,Missing,Trivial Damage,Police,WV,1,YES,1,1,NO,7480,Saab,95,1,0,0,0,0.09090909090909091,0.09090909090909091,0,6195,1,1,0,1998,2,1,0,0,0.9659258262890683,0.25881904510252074,Night (0-5),17,100,300,Drive,old,low,other
440,61,OH,500,1050.76,0,MALE,PhD,transport-moving,movies,wife,41500,-70200,Single Vehicle Collision,Side Collision,Major Damage,Fire,OH,1,Missing,2,3,NO,53640,Nissan,Maxima,0,1,0,0,0.1111111111111111,0.1111111111111111,1,8182,1,0,0,1992,9,3,0,0,-0.7071067811865477,0.7071067811865474,Evening (18-23),11,250,500,St,old,mid,other
20,23,OH,1000,1711.72,0,FEMALE,JD,tech-support,base-jumping,wife,0,0,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,SC,3,NO,2,2,NO,63250,Chevrolet,Tahoe,0,0,0,0,0.09090909090909091,0.18181818181818182,1,5736,1,1,0,1999,5,2,0,0,-0.7071067811865477,0.7071067811865474,Evening (18-23),13,500,1000,Ridge,old,mid,suv
461,57,IL,500,865.33,7000000,FEMALE,High School,farming-fishing,golf,own-child,0,0,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,NY,3,NO,0,1,Missing,59040,Dodge,RAM,0,0,1,0,0.16666666666666666,0.16666666666666666,0,6235,1,2,0,1997,12,4,0,0,0.9659258262890683,-0.25881904510252085,Morning (6-11),20,100,300,Drive,old,mid,pickup
208,36,IL,500,1153.49,0,MALE,Associate,craft-repair,base-jumping,other-relative,0,0,Multi-vehicle Collision,Side Collision,Total Loss,Other,SC,3,YES,1,0,YES,50500,Accura,TL,0,0,0,0,0.2,0.1,0,5362,2,6,1,2000,6,2,0,0,-0.8660254037844384,-0.5000000000000004,Afternoon (12-17),11,250,500,Ridge,old,mid,other
279,43,OH,2000,1281.25,0,MALE,Associate,machine-op-inspct,cross-fit,other-relative,0,0,Single Vehicle Collision,Side Collision,Major Damage,Police,SC,1,YES,0,1,NO,57690,Mercedes,C300,0,0,0,0,0.1111111111111111,0.2222222222222222,1,7208,1,5,1,1995,4,2,0,1,-0.25881904510252035,-0.9659258262890684,Afternoon (12-17),5,500,1000,Ridge,mid,premium,sedan
244,40,IL,500,1342.8,0,FEMALE,MD,sales,base-jumping,husband,0,0,Vehicle Theft,Missing,Trivial Damage,Police,NY,1,YES,1,3,YES,5940,Toyota,Camry,1,0,0,0,0.1111111111111111,0.1111111111111111,0,3153,2,0,0,2006,6,2,0,1,0.49999999999999994,0.8660254037844387,Night (0-5),1,100,300,St,new,mid,sedan
134,30,OH,2000,1443.32,0,FEMALE,PhD,exec-managerial,dancing,unmarried,0,0,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,SC,3,Missing,0,2,YES,47790,Suburu,Impreza,0,1,0,0,0.1111111111111111,0.1111111111111111,1,2658,1,2,0,2007,9,3,0,0,-0.9659258262890684,0.2588190451025203,Evening (18-23),20,250,500,Ave,old,mid,other
122,29,OH,1000,1629.94,0,FEMALE,Masters,priv-house-serv,skydiving,other-relative,0,-47100,Parked Car,Missing,Trivial Damage,Missing,SC,1,Missing,0,1,NO,3850,Dodge,Neon,1,1,0,1,0.09090909090909091,0.09090909090909091,0,8474,2,0,0,1991,11,4,0,1,-0.9659258262890683,-0.25881904510252063,Afternoon (12-17),1,250,500,Ave,new,mid,other
156,31,IL,2000,1134.08,0,MALE,PhD,other-service,reading,husband,0,0,Single Vehicle Collision,Front Collision,Major Damage,Police,NC,1,Missing,2,0,Missing,59000,Ford,Fusion,0,1,1,0,0.1,0.1,1,6713,2,5,1,1996,9,3,0,0,0.7071067811865475,0.7071067811865476,Night (0-5),2,100,300,St,new,mid,other
232,43,OH,500,1483.91,8000000,MALE,College,machine-op-inspct,golf,husband,0,-33600,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,NY,3,NO,0,1,Missing,70600,Volkswagen,Passat,0,0,1,0,0.1,0.2,1,4995,1,6,1,2001,5,2,0,1,-0.9659258262890683,-0.25881904510252063,Afternoon (12-17),2,250,500,Hwy,new,mid,other
244,40,IN,2000,1304.67,7000000,MALE,Masters,armed-forces,base-jumping,other-relative,0,-45000,Multi-vehicle Collision,Side Collision,Minor Damage,Police,SC,3,Missing,1,1,Missing,61490,Dodge,RAM,0,1,1,0,0.09090909090909091,0.18181818181818182,0,5631,1,5,1,1999,8,3,0,0,0.9659258262890683,0.25881904510252074,Night (0-5),14,500,1000,St,old,mid,pickup
84,30,IL,2000,1035.79,0,FEMALE,MD,protective-serv,kayaking,wife,44400,-51500,Single Vehicle Collision,Side Collision,Minor Damage,Police,SC,1,NO,1,0,YES,57640,Volkswagen,Passat,0,0,0,0,0.09090909090909091,0.18181818181818182,0,4246,1,4,0,2003,6,2,0,1,0.7071067811865476,-0.7071067811865475,Morning (6-11),5,500,1000,Ave,mid,mid,other
394,57,IL,500,1401.2,0,FEMALE,High School,craft-repair,movies,own-child,51500,0,Vehicle Theft,Missing,Trivial Damage,Police,NC,1,NO,1,0,NO,6890,Audi,A5,1,0,0,0,0.15384615384615385,0.15384615384615385,0,5780,1,6,1,1999,3,1,0,0,0.7071067811865476,-0.7071067811865475,Morning (6-11),16,250,500,Lane,old,premium,sedan
246,45,IL,1000,1665.45,0,MALE,JD,machine-op-inspct,hiking,wife,34400,-33100,Multi-vehicle Collision,Side Collision,Major Damage,Fire,PA,3,Missing,2,2,Missing,53280,Toyota,Camry,0,1,1,0,0.2222222222222222,0.1111111111111111,1,5839,1,3,0,1999,2,1,0,0,0.7071067811865476,-0.7071067811865475,Morning (6-11),9,250,500,Ave,old,mid,sedan
35,29,IN,2000,653.66,0,FEMALE,JD,handlers-cleaners,video-games,unmarried,52100,-46900,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,SC,3,NO,0,0,Missing,78300,BMW,X5,0,0,1,0,0.2,0.1,0,1279,2,1,0,2011,8,3,0,0,-0.5000000000000004,0.8660254037844384,Evening (18-23),6,500,1000,Ridge,mid,premium,suv
156,37,OH,500,1080.13,0,MALE,Associate,protective-serv,reading,other-relative,0,-61000,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,PA,3,YES,0,3,NO,41490,Nissan,Pathfinder,0,0,0,0,0.1111111111111111,0.1111111111111111,0,1651,1,6,1,2010,6,2,0,0,-0.7071067811865475,-0.7071067811865477,Afternoon (12-17),14,100,300,Ridge,old,mid,suv
195,36,IN,2000,1346.18,0,FEMALE,Associate,machine-op-inspct,camping,wife,57800,-53300,Multi-vehicle Collision,Front Collision,Total Loss,Fire,SC,3,YES,2,3,YES,68970,Chevrolet,Tahoe,0,0,0,0,0.18181818181818182,0.09090909090909091,0,4859,2,2,0,2001,11,4,0,0,-0.5000000000000001,-0.8660254037844386,Afternoon (12-17),8,100,300,Lane,old,mid,suv
369,55,OH,2000,1589.54,0,MALE,College,handlers-cleaners,camping,husband,55400,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,VA,3,Missing,2,0,YES,85300,Toyota,Highlander,0,1,0,0,0.2,0.1,0,652,1,1,0,2013,4,2,0,0,1.0,6.123233995736766e-17,Morning (6-11),12,250,500,Hwy,old,mid,suv
271,40,IL,1000,1251.65,0,FEMALE,Associate,other-service,camping,wife,71200,0,Parked Car,Missing,Minor Damage,Missing,NY,1,NO,0,0,NO,3080,Audi,A3,1,0,0,1,0.18181818181818182,0.09090909090909091,0,7014,2,3,0,1995,12,4,0,0,1.0,6.123233995736766e-17,Morning (6-11),3,100,300,Ave,new,premium,sedan
332,47,IL,2000,1083.01,0,MALE,MD,craft-repair,paintball,other-relative,91900,0,Multi-vehicle Collision,Front Collision,Major Damage,Police,WV,4,YES,2,0,Missing,71760,Jeep,Grand Cherokee,0,0,1,0,0.15384615384615385,0.15384615384615385,1,8492,1,5,1,1991,11,4,0,1,-0.5000000000000004,0.8660254037844384,Evening (18-23),5,100,300,Ridge,mid,mid,other
107,26,OH,500,974.59,0,FEMALE,JD,armed-forces,skydiving,wife,62800,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,NY,3,Missing,1,0,NO,59700,Nissan,Ultima,0,1,0,0,0.2,0.2,0,244,1,6,1,2014,5,2,0,1,-0.5000000000000001,-0.8660254037844386,Afternoon (12-17),13,100,300,Drive,old,mid,sedan
217,39,IL,2000,1399.85,0,FEMALE,Masters,other-service,skydiving,other-relative,49900,-19800,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,NY,3,NO,0,2,Missing,64920,Ford,Fusion,0,0,1,0,0.16666666666666666,0.16666666666666666,0,8336,1,5,1,1992,3,1,0,0,-0.8660254037844384,-0.5000000000000004,Afternoon (12-17),18,500,1000,Hwy,old,mid,other
243,43,IN,500,1307.74,0,FEMALE,Associate,machine-op-inspct,board-games,own-child,0,-75700,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,SC,3,Missing,0,1,NO,37530,Jeep,Wrangler,0,1,0,0,0.1111111111111111,0.1111111111111111,0,3281,1,2,0,2006,2,1,0,0,0.49999999999999994,-0.8660254037844387,Morning (6-11),7,500,1000,Hwy,mid,mid,other
296,42,IN,2000,1219.27,0,MALE,Associate,tech-support,paintball,husband,53100,-63400,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,WV,3,YES,1,2,NO,64080,Saab,93,0,0,0,0,0.1111111111111111,0.1111111111111111,0,4355,2,0,0,2003,3,1,1,1,0.7071067811865476,-0.7071067811865475,Morning (6-11),3,250,500,Hwy,new,low,other
264,41,OH,500,1411.3,0,MALE,PhD,prof-specialty,cross-fit,unmarried,55600,0,Single Vehicle Collision,Rear Collision,Minor Damage,Other,PA,1,NO,1,0,Missing,60390,BMW,M5,0,0,1,0,0.18181818181818182,0.09090909090909091,1,4498,2,6,1,2002,10,4,0,0,0.8660254037844386,0.5000000000000001,Night (0-5),11,100,300,Lane,old,premium,other
108,33,IL,2000,694.45,0,FEMALE,JD,armed-forces,exercise,not-in-family,0,0,Multi-vehicle Collision,Side Collision,Major Damage,Police,WV,3,Missing,0,1,YES,64350,Nissan,Pathfinder,0,1,0,0,0.09090909090909091,0.18181818181818182,1,9124,1,1,0,1990,1,1,0,1,1.0,6.123233995736766e-17,Morning (6-11),4,100,300,Drive,mid,mid,suv
32,38,IL,500,1006.77,6000000,FEMALE,College,other-service,sleeping,own-child,0,0,Multi-vehicle Collision,Side Collision,Minor Damage,Police,SC,3,YES,2,1,YES,70900,BMW,X6,0,0,0,0,0.2,0.1,0,1793,2,4,0,2010,3,1,0,0,-0.7071067811865475,-0.7071067811865477,Afternoon (12-17),18,100,300,Hwy,old,premium,other
259,39,OH,1000,1422.36,0,FEMALE,JD,craft-repair,movies,unmarried,0,-83900,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,PA,3,NO,1,3,Missing,46560,Nissan,Ultima,0,0,1,0,0.16666666666666666,0.16666666666666666,0,7067,1,5,1,1995,9,3,0,0,1.2246467991473532e-16,-1.0,Afternoon (12-17),3,250,500,Hwy,new,mid,sedan
186,33,IN,1000,1348.32,0,FEMALE,Associate,craft-repair,cross-fit,wife,37600,-37600,Vehicle Theft,Missing,Trivial Damage,Police,NY,1,NO,2,1,Missing,4730,Chevrolet,Malibu,1,0,1,0,0.18181818181818182,0.18181818181818182,1,1782,1,2,0,2010,2,1,0,0,0.7071067811865475,0.7071067811865476,Night (0-5),2,100,300,Hwy,new,mid,sedan
201,40,OH,2000,1315.56,0,FEMALE,PhD,transport-moving,video-games,not-in-family,0,0,Vehicle Theft,Missing,Minor Damage,Police,SC,1,YES,0,0,YES,6820,Jeep,Grand Cherokee,1,0,0,0,0.18181818181818182,0.18181818181818182,0,8453,2,2,0,1991,12,4,0,1,-0.5000000000000001,-0.8660254037844386,Afternoon (12-17),12,250,500,Lane,old,mid,other
436,58,OH,2000,1407.01,5000000,MALE,PhD,tech-support,sleeping,other-relative,47400,-27600,Single Vehicle Collision,Rear Collision,Major Damage,Police,WV,1,Missing,0,2,Missing,59900,BMW,X5,0,1,1,0,0.2,0.1,1,4638,1,5,1,2002,4,2,0,0,0.49999999999999994,-0.8660254037844387,Morning (6-11),18,250,500,Drive,old,premium,suv
189,36,OH,2000,1388.58,0,FEMALE,MD,priv-house-serv,basketball,own-child,0,-49400,Multi-vehicle Collision,Side Collision,Major Damage,Police,WV,3,Missing,1,3,YES,79560,Ford,Escape,0,1,0,0,0.16666666666666666,0.16666666666666666,0,2848,2,4,0,2007,4,2,0,1,-0.9659258262890683,-0.25881904510252063,Afternoon (12-17),6,250,500,Drive,mid,mid,other
105,33,IL,500,1310.76,0,FEMALE,High School,adm-clerical,kayaking,not-in-family,0,-40900,Single Vehicle Collision,Front Collision,Total Loss,Other,VA,1,YES,0,1,Missing,70290,Accura,MDX,0,0,1,0,0.18181818181818182,0.09090909090909091,0,6798,2,1,0,1996,7,3,0,1,0.8660254037844387,-0.4999999999999998,Morning (6-11),7,500,1000,Hwy,mid,mid,other
163,31,IN,1000,1004.63,6000000,MALE,JD,priv-house-serv,hiking,not-in-family,26900,0,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,SC,3,YES,2,0,NO,63910,Suburu,Forrestor,0,0,0,0,0.09090909090909091,0.18181818181818182,0,4664,1,2,0,2002,4,2,0,0,-0.5000000000000001,-0.8660254037844386,Afternoon (12-17),16,100,300,Hwy,old,mid,other
219,40,OH,500,1134.91,0,FEMALE,Associate,transport-moving,golf,not-in-family,68700,0,Vehicle Theft,Missing,Trivial Damage,Missing,SC,1,Missing,1,0,NO,6400,Toyota,Camry,1,1,0,1,0.1,0.1,0,3014,1,3,0,2006,10,4,0,0,1.0,6.123233995736766e-17,Morning (6-11),18,100,300,Drive,old,mid,sedan
88,25,IN,1000,1194.0,0,FEMALE,JD,handlers-cleaners,movies,husband,0,0,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,SC,1,YES,1,2,YES,66780,Ford,Escape,0,0,0,0,0.1111111111111111,0.1111111111111111,1,2668,2,4,0,2007,10,4,0,1,1.0,6.123233995736766e-17,Morning (6-11),2,250,500,Hwy,new,mid,other
40,39,IN,1000,1248.25,4000000,FEMALE,College,sales,hiking,own-child,0,-33300,Parked Car,Missing,Minor Damage,Police,VA,1,NO,0,2,Missing,8760,BMW,3 Series,1,0,1,0,0.16666666666666666,0.16666666666666666,0,5058,2,6,1,2001,3,1,1,1,0.8660254037844387,-0.4999999999999998,Morning (6-11),2,500,1000,Drive,new,premium,other
284,42,OH,500,1338.54,1000000,MALE,Associate,machine-op-inspct,kayaking,wife,0,0,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,NC,1,YES,0,1,Missing,94160,Chevrolet,Malibu,0,0,1,0,0.09090909090909091,0.18181818181818182,0,7210,1,3,0,1995,5,2,0,0,-0.25881904510252035,-0.9659258262890684,Afternoon (12-17),19,100,300,Drive,old,mid,sedan
59,40,IL,2000,782.23,0,MALE,College,protective-serv,golf,other-relative,64200,-32300,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,OH,3,Missing,0,2,NO,51570,BMW,X5,0,1,0,0,0.1111111111111111,0.2222222222222222,0,1227,2,4,0,2011,9,3,0,0,0.0,1.0,Night (0-5),5,250,500,Ave,mid,premium,suv
39,31,IL,2000,1366.9,0,FEMALE,High School,handlers-cleaners,polo,husband,0,-15700,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,NC,3,Missing,1,0,NO,52700,BMW,X6,0,1,0,0,0.2,0.2,1,4383,1,2,0,2003,1,1,0,0,-0.5000000000000001,-0.8660254037844386,Afternoon (12-17),1,250,500,St,new,premium,other
147,34,IL,1000,1275.81,0,MALE,High School,sales,dancing,wife,0,-48300,Single Vehicle Collision,Side Collision,Minor Damage,Fire,NY,1,YES,2,2,Missing,101010,Mercedes,ML350,0,0,1,0,0.15384615384615385,0.15384615384615385,0,1450,1,2,0,2011,2,1,0,1,-0.25881904510252035,-0.9659258262890684,Afternoon (12-17),17,500,1000,Hwy,old,premium,other
156,37,IN,500,1090.65,0,MALE,High School,exec-managerial,golf,unmarried,0,-51800,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NC,4,Missing,1,2,YES,53400,Honda,Civic,0,1,0,0,0.1,0.1,1,8011,1,4,0,1993,2,1,0,0,-0.8660254037844384,-0.5000000000000004,Afternoon (12-17),5,250,500,Lane,mid,mid,other
123,31,IN,500,1326.0,0,FEMALE,Associate,prof-specialty,basketball,wife,0,-54600,Single Vehicle Collision,Side Collision,Total Loss,Fire,SC,1,Missing,1,2,NO,72120,Mercedes,ML350,0,1,0,0,0.16666666666666666,0.16666666666666666,0,3483,2,1,0,2005,8,3,0,1,-0.25881904510252035,-0.9659258262890684,Afternoon (12-17),6,250,500,Drive,mid,premium,other
231,43,IL,2000,972.47,0,MALE,College,protective-serv,reading,wife,0,-58100,Multi-vehicle Collision,Front Collision,Minor Damage,Police,PA,3,YES,2,2,YES,77100,Audi,A3,0,0,0,0,0.1,0.2,0,3151,2,6,1,2006,6,2,1,1,-0.7071067811865475,-0.7071067811865477,Afternoon (12-17),5,250,500,Drive,mid,premium,sedan
247,39,IL,500,806.31,0,FEMALE,College,handlers-cleaners,dancing,wife,0,0,Parked Car,Missing,Trivial Damage,Police,SC,1,Missing,2,3,Missing,3300,Dodge,RAM,1,1,1,0,0.18181818181818182,0.0,0,7750,2,2,0,1993,12,4,0,0,0.7071067811865475,0.7071067811865476,Night (0-5),12,100,300,Ridge,old,mid,pickup
194,35,IL,500,1416.24,0,FEMALE,MD,adm-clerical,golf,not-in-family,0,0,Parked Car,Missing,Minor Damage,Missing,WV,1,YES,1,0,Missing,5940,Nissan,Pathfinder,1,0,1,1,0.18181818181818182,0.09090909090909091,0,1079,2,3,0,2012,3,1,0,0,0.9659258262890683,-0.25881904510252085,Morning (6-11),12,500,1000,Hwy,old,mid,suv
119,27,IN,2000,1097.64,0,MALE,High School,transport-moving,video-games,other-relative,27100,0,Multi-vehicle Collision,Rear Collision,Major Damage,Other,PA,2,NO,1,0,Missing,63720,Accura,TL,0,0,1,0,0.1111111111111111,0.3333333333333333,0,6394,2,4,0,1997,8,3,0,0,-0.8660254037844384,-0.5000000000000004,Afternoon (12-17),9,250,500,St,old,mid,other
259,43,IL,500,947.75,0,FEMALE,Masters,farming-fishing,base-jumping,not-in-family,0,-39300,Vehicle Theft,Missing,Trivial Damage,Police,SC,1,NO,1,3,NO,7680,Audi,A5,1,0,0,0,0.16666666666666666,0.08333333333333333,0,2039,2,1,0,2009,7,3,0,1,-0.7071067811865475,-0.7071067811865477,Afternoon (12-17),7,100,300,Ave,mid,premium,sedan
107,31,IL,2000,1018.73,5000000,MALE,Associate,handlers-cleaners,yachting,own-child,20000,-82700,Multi-vehicle Collision,Side Collision,Total Loss,Police,NY,3,YES,1,2,Missing,93730,Honda,CRV,0,0,1,0,0.15384615384615385,0.23076923076923078,0,7368,1,1,0,1994,11,4,0,0,-0.7071067811865477,0.7071067811865474,Evening (18-23),14,100,300,St,old,mid,suv
48,44,IL,2000,1400.74,0,MALE,College,sales,base-jumping,other-relative,34000,-55600,Multi-vehicle Collision,Rear Collision,Major Damage,Police,NC,3,YES,0,2,Missing,87300,Jeep,Wrangler,0,0,1,0,0.2,0.2,0,6561,1,2,0,1997,2,1,0,1,-0.2588190451025207,0.9659258262890683,Evening (18-23),2,100,300,Hwy,new,mid,other
267,40,IL,500,1155.53,5000000,MALE,JD,transport-moving,camping,wife,0,-35200,Parked Car,Missing,Trivial Damage,Police,NY,1,Missing,0,2,NO,5670,Ford,F150,1,1,0,0,0.2222222222222222,0.1111111111111111,0,1933,1,5,1,2009,10,4,0,0,0.9659258262890683,0.25881904510252074,Night (0-5),18,250,500,Lane,old,mid,pickup
286,47,IN,500,1386.93,0,MALE,High School,priv-house-serv,bungie-jumping,husband,54100,-77600,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NY,3,YES,0,0,NO,65800,Accura,TL,0,0,0,0,0.2,0.1,0,4441,1,5,1,2002,11,4,0,1,-0.7071067811865475,-0.7071067811865477,Afternoon (12-17),14,250,500,Ave,old,mid,other
175,34,OH,500,915.29,0,FEMALE,JD,handlers-cleaners,base-jumping,wife,82400,-57100,Single Vehicle Collision,Front Collision,Major Damage,Other,NY,1,Missing,2,1,YES,36720,Honda,Accord,0,1,0,0,0.1111111111111111,0.1111111111111111,1,7210,2,0,0,1995,5,2,0,0,-0.5000000000000001,-0.8660254037844386,Afternoon (12-17),6,100,300,Lane,mid,mid,other
111,29,IL,500,1239.55,2000000,FEMALE,PhD,farming-fishing,kayaking,own-child,0,0,Single Vehicle Collision,Side Collision,Major Damage,Fire,SC,1,Missing,1,1,YES,52800,Mercedes,ML350,0,1,0,0,0.09090909090909091,0.18181818181818182,1,1448,1,4,0,2011,1,1,0,0,0.25881904510252074,0.9659258262890683,Night (0-5),19,250,500,St,old,premium,other
151,37,IN,500,1366.42,0,FEMALE,Associate,protective-serv,cross-fit,unmarried,44000,0,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,SC,3,NO,1,2,YES,59100,Nissan,Maxima,0,0,0,0,0.1,0.1,1,850,2,6,1,2012,10,4,0,1,-0.5000000000000001,-0.8660254037844386,Afternoon (12-17),17,250,500,St,old,mid,other
156,37,OH,1000,1086.48,6000000,MALE,Associate,machine-op-inspct,hiking,unmarried,0,-53800,Multi-vehicle Collision,Rear Collision,Total Loss,Other,NY,3,Missing,1,1,YES,77440,Suburu,Legacy,0,1,0,0,0.18181818181818182,0.09090909090909091,0,8496,1,4,0,1991,10,4,0,0,-0.9659258262890683,-0.25881904510252063,Afternoon (12-17),16,500,1000,Ave,old,mid,other
165,36,IL,2000,1247.87,0,MALE,Masters,armed-forces,golf,husband,0,-39700,Multi-vehicle Collision,Side Collision,Total Loss,Fire,NY,3,NO,2,2,NO,45700,BMW,3 Series,0,0,0,0,0.1,0.1,0,1566,1,2,0,2010,10,4,0,0,-0.8660254037844386,0.5000000000000001,Evening (18-23),7,250,500,Lane,mid,premium,other
253,41,OH,2000,1312.75,0,FEMALE,PhD,sales,dancing,other-relative,81300,0,Multi-vehicle Collision,Rear Collision,Major Damage,Other,SC,3,NO,2,2,YES,80740,Toyota,Camry,0,0,0,0,0.09090909090909091,0.18181818181818182,1,631,1,3,0,2013,4,2,1,1,0.49999999999999994,-0.8660254037844387,Morning (6-11),1,100,300,Ridge,new,mid,sedan
